high_renewable_regime,rows,mean_price,price_volatility,negative_price_rate,mean_temperature_error,mean_wind_error,mean_radiation_error
0,120,108.79091666666666,43.198858728545424,0.0,1.63,2.779166666666667,21.812605042016806
1,120,35.438916666666664,41.882182549037815,0.19166666666666668,2.4266666666666667,3.097083333333333,121.49458333333334
