model,outcome,term,coefficient,std_error_two_way_clustered,t_value,p_value,ci_low,ci_high,n,r_squared
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.7],18.611442692792053,4.6609526427449195,3.993055523051064,0.0052360134266482864,7.590041038231938,29.63284434735217,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.8],22.207875909951525,5.769074892755839,3.8494691649501207,0.006296771699609895,8.566181509286027,35.849570310617025,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.9],23.261127119392626,6.042694883873467,3.849462461106734,0.006296826389435025,8.972424252009782,37.54982998677547,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.10],20.42762612711607,6.815508145026454,2.997227160827754,0.02002050906509774,4.311510280458364,36.54374197377378,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.11],16.515367808546856,6.8712423205680615,2.403549029134151,0.04721931003280235,0.2674615787609369,32.763274038332774,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.12],11.852190044063214,7.324216742754086,1.6182194574988094,0.14964805477864862,-5.466830489775006,29.171210577901434,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.13],12.261917658847839,6.61854620844904,1.8526602780523975,0.10635109484755553,-3.3884572159382333,27.91229253363391,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.14],16.224711532697007,5.928976203132123,2.7365114948725746,0.029064151726522942,2.2049106156542813,30.244512449739734,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.15],13.095488761552678,5.39689047804805,2.426487773805827,0.045655283789514646,0.33387065397008264,25.857106869135272,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.16],13.6433175277602,5.204468007962548,2.6214624639610964,0.034336101335866086,1.3367062594931696,25.94992879602723,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.17],28.714680333676355,7.137098133173386,4.023299077283231,0.005038457560823762,11.83812500197698,45.591235665375734,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.18],46.48190494120004,9.306742991150632,4.994433067013628,0.001575127167062933,24.474954760984087,68.488855121416,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.19],31.94197871405453,5.249954343802092,6.084239332817072,0.0004987755188788456,19.52780935294522,44.356148075163844,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.20],18.9162676378869,6.005200263005336,3.149981151239767,0.016152491963578385,4.716225460313115,33.11630981546068,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.21],7.271964115617141,6.647835344250972,1.093884511129764,0.3102128845962899,-8.447668559994375,22.99159679122866,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.22],5.828060560213201,5.8057155449027915,1.0038487960937093,0.34888285121188095,-7.900275215113156,19.55639633553956,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(hour_utc)[T.23],5.575657190168744,5.157917411962206,1.0809900091144768,0.31553067072463803,-6.620879409869779,17.772193790207268,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-02],1.487336369565555,4.9081072151110465,0.30303665025620347,0.7706695075884783,-10.11849298070355,13.093165719834658,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-03],24.875748749196703,6.246441824426736,3.9823870050177987,0.00530770926925784,10.105260924993766,39.64623657339964,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-04],17.101992646465312,5.929938939086058,2.8840082203445303,0.023516568773676527,3.079915220638034,31.12407007229259,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-05],20.484886639450288,4.108285255047089,4.986237655791867,0.0015897521587953664,10.770335692904894,30.199437585995682,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-06],5.1534186957091865,4.374199180375638,1.178139925321515,0.27723581018670523,-5.189918767504327,15.4967561589227,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-07],3.527664582959958,4.573638439266072,0.7713037726537123,0.4657607501556016,-7.287271788545568,14.342600954465485,1576,0.9268353467461411
price_level_regime_interactions,price_day_ahead,C(valid_date)[T.2024-06-08],15.984222555887726,4.399568735873338,3.6331339536884797,0.008362963687335552,5.580895626492222,26.38754948528323,1576,0.9268353467461411
