bzn,high_renewable_regime,rows,mean_price,negative_price_rate,mean_temperature_error,mean_radiation_error
AT,0,3587,90.03369389461946,0.0,1.7847783663228325,65.46271660145332
AT,1,3613,40.86625795737614,0.1962358151120952,1.5825906448934406,43.32853563474388
DE-LU,0,3600,105.63218611111111,0.0,1.5317222222222222,32.0141782729805
DE-LU,1,3600,35.747591666666665,0.20277777777777778,1.6632777777777779,92.54620111731845
FR,0,3591,51.95104149262044,0.028125870231133387,1.6747702589807854,26.639653728008938
FR,1,3609,12.255480742587974,0.17040731504571904,1.5366860626212246,106.84658679297856
